File ID,File Name,Data Category,Data Type,Project ID,Case ID,Sample ID,Sample Type
13def138-a768-45c9-8766-90ea4483127f,jhu-usc.edu_HNSC.HumanMethylation450.14.lvl-3.TCGA-P3-A5QE-01A-11D-A28S-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-P3-A5QE,TCGA-P3-A5QE-01A,Primary Tumor
5c5dd8f8-2449-40a3-9cc3-f290fa71c5fb,jhu-usc.edu_HNSC.HumanMethylation450.1.lvl-3.TCGA-CN-4725-01A-01D-1433-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CN-4725,TCGA-CN-4725-01A,Primary Tumor
43f23174-ed97-4884-af0a-fd8d4560c222,jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CV-7235-11A-01D-2014-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CV-7235,TCGA-CV-7235-11A,Solid Tissue Normal
5267edc4-3bdf-4c8e-8e62-cdc78909c15c,jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CR-7389-01A-11D-2014-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CR-7389,TCGA-CR-7389-01A,Primary Tumor
f11bcaad-3456-4115-9a60-4c2f0813e986,jhu-usc.edu_HNSC.HumanMethylation450.14.lvl-3.TCGA-F7-A61S-01A-11D-A28S-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-F7-A61S,TCGA-F7-A61S-01A,Primary Tumor
7ca0f23a-c9a6-4191-b203-50316487aa1f,jhu-usc.edu_HNSC.HumanMethylation450.15.lvl-3.TCGA-F7-A624-01A-22D-A30F-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-F7-A624,TCGA-F7-A624-01A,Primary Tumor
2503dfb6-f437-4e02-925d-bd8e2ba1336e,jhu-usc.edu_HNSC.HumanMethylation450.10.lvl-3.TCGA-D6-8569-01A-11D-2398-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-D6-8569,TCGA-D6-8569-01A,Primary Tumor
894c8d68-281d-4131-8c7c-4721e343735d,jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-P3-A6SW-01A-11D-A34K-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-P3-A6SW,TCGA-P3-A6SW-01A,Primary Tumor
0891229b-1905-4841-878d-2735e61313bd,jhu-usc.edu_HNSC.HumanMethylation450.2.lvl-3.TCGA-CV-5441-01A-01D-1511-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CV-5441,TCGA-CV-5441-01A,Primary Tumor
e3310569-1bb3-48e0-9ede-bdac07eeea07,jhu-usc.edu_HNSC.HumanMethylation450.11.lvl-3.TCGA-CV-A45P-01A-11D-A24I-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CV-A45P,TCGA-CV-A45P-01A,Primary Tumor
fa6d523b-ddd2-4638-b650-93c3711480bd,jhu-usc.edu_HNSC.HumanMethylation450.9.lvl-3.TCGA-BB-7866-01A-11D-2230-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-BB-7866,TCGA-BB-7866-01A,Primary Tumor
c3e3ccc2-5c5d-4056-9d80-47d47cf6a454,jhu-usc.edu_HNSC.HumanMethylation450.1.lvl-3.TCGA-CN-4730-01A-01D-1433-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CN-4730,TCGA-CN-4730-01A,Primary Tumor
8bc66e64-1cc0-4321-8d57-25c0fb53cbf2,jhu-usc.edu_HNSC.HumanMethylation450.4.lvl-3.TCGA-D6-6516-01A-11D-1871-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-D6-6516,TCGA-D6-6516-01A,Primary Tumor
64e609b1-0562-44b5-ba66-a3337b5b8544,jhu-usc.edu_HNSC.HumanMethylation450.5.lvl-3.TCGA-CQ-6224-01A-11D-1913-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CQ-6224,TCGA-CQ-6224-01A,Primary Tumor
0cb83207-cf58-44ce-8c62-ef00f3fe7348,jhu-usc.edu_HNSC.HumanMethylation450.18.lvl-3.TCGA-4P-AA8J-01A-11D-A392-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-4P-AA8J,TCGA-4P-AA8J-01A,Primary Tumor
31421abe-b3ee-41cd-b703-4bbe8e6e458a,jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-UF-A718-01A-22D-A34K-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-UF-A718,TCGA-UF-A718-01A,Primary Tumor
08f40ab2-5bca-4c6a-884d-f369551d26aa,jhu-usc.edu_HNSC.HumanMethylation450.10.lvl-3.TCGA-F7-8489-01A-31D-2398-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-F7-8489,TCGA-F7-8489-01A,Primary Tumor
78e80e78-176d-421e-9fc8-3ca4b514be39,jhu-usc.edu_HNSC.HumanMethylation450.5.lvl-3.TCGA-CQ-6222-01A-11D-1913-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CQ-6222,TCGA-CQ-6222-01A,Primary Tumor
de6c8cec-0590-4eea-9cb1-cb6098d7a00b,jhu-usc.edu_HNSC.HumanMethylation450.1.lvl-3.TCGA-CN-4737-01A-01D-1433-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CN-4737,TCGA-CN-4737-01A,Primary Tumor
e052da57-f373-4bd8-866f-abf3a13dcca7,jhu-usc.edu_HNSC.HumanMethylation450.3.lvl-3.TCGA-CV-5973-11A-01D-1684-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CV-5973,TCGA-CV-5973-11A,Solid Tissue Normal
bc32eb34-f0ab-4f1d-8c28-632b4d35e0c1,jhu-usc.edu_HNSC.HumanMethylation450.3.lvl-3.TCGA-CV-6436-11A-01D-1684-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CV-6436,TCGA-CV-6436-11A,Solid Tissue Normal
82456433-5d0e-43ad-bb17-a6852694af37,jhu-usc.edu_HNSC.HumanMethylation450.9.lvl-3.TCGA-BB-7862-01A-21D-2230-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-BB-7862,TCGA-BB-7862-01A,Primary Tumor
d639c57d-5a24-4288-965c-58c36c8b50fe,jhu-usc.edu_HNSC.HumanMethylation450.3.lvl-3.TCGA-CV-5432-11B-01D-1684-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CV-5432,TCGA-CV-5432-11B,Solid Tissue Normal
f2de6295-6f3b-45e1-b468-7087868e8a5f,jhu-usc.edu_HNSC.HumanMethylation450.13.lvl-3.TCGA-CQ-A4CI-01A-11D-A265-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CQ-A4CI,TCGA-CQ-A4CI-01A,Primary Tumor
a1f561da-509d-4732-b3b5-1e110eb615bb,jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-CN-A6V6-01A-12D-A34K-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CN-A6V6,TCGA-CN-A6V6-01A,Primary Tumor
509480c7-eec1-48ed-b8a2-f320c654e486,jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-BA-7269-01A-11D-2014-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-BA-7269,TCGA-BA-7269-01A,Primary Tumor
a98b32fd-6104-4bca-86c6-05880cd6395d,jhu-usc.edu_HNSC.HumanMethylation450.16.lvl-3.TCGA-QK-A6IJ-01A-11D-A31M-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-QK-A6IJ,TCGA-QK-A6IJ-01A,Primary Tumor
a8ffd856-7c11-4f56-8dd3-8081bb8366ed,jhu-usc.edu_HNSC.HumanMethylation450.3.lvl-3.TCGA-CV-5979-01A-11D-1684-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CV-5979,TCGA-CV-5979-01A,Primary Tumor
1a79cdac-bb18-4d81-903f-ce1729563685,jhu-usc.edu_HNSC.HumanMethylation450.2.lvl-3.TCGA-BA-5555-01A-01D-1511-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-BA-5555,TCGA-BA-5555-01A,Primary Tumor
47d23b31-bf29-4c8e-8b1b-defb85c1d64f,jhu-usc.edu_HNSC.HumanMethylation450.7.lvl-3.TCGA-CR-6492-01A-12D-2079-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CR-6492,TCGA-CR-6492-01A,Primary Tumor
1a2f7a7f-dfc7-40ca-bee1-e2ce32f94850,jhu-usc.edu_HNSC.HumanMethylation450.16.lvl-3.TCGA-KU-A6H7-06A-21D-A31M-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-KU-A6H7,TCGA-KU-A6H7-06A,Metastatic
d16905f8-0074-49c8-90e0-f964ea1797f2,jhu-usc.edu_HNSC.HumanMethylation450.2.lvl-3.TCGA-CV-5444-01A-02D-1511-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CV-5444,TCGA-CV-5444-01A,Primary Tumor
1c823581-eae1-4f55-9649-03b724a4c31b,jhu-usc.edu_HNSC.HumanMethylation450.7.lvl-3.TCGA-DQ-7591-01A-11D-2079-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-DQ-7591,TCGA-DQ-7591-01A,Primary Tumor
b3433a6f-ddea-4517-911a-836685f48c44,jhu-usc.edu_HNSC.HumanMethylation450.15.lvl-3.TCGA-IQ-A61L-01A-11D-A30F-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-IQ-A61L,TCGA-IQ-A61L-01A,Primary Tumor
18e01859-625b-42c5-9cb6-d1558060f7e1,jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-D6-A74Q-01A-11D-A34K-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-D6-A74Q,TCGA-D6-A74Q-01A,Primary Tumor
8ea355a7-8587-4bdc-a038-a32ff0f6111d,jhu-usc.edu_HNSC.HumanMethylation450.3.lvl-3.TCGA-CV-6433-01A-11D-1684-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CV-6433,TCGA-CV-6433-01A,Primary Tumor
70d38ce8-1101-4b01-a5ba-375ae03287c0,jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CR-7392-01A-11D-2014-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CR-7392,TCGA-CR-7392-01A,Primary Tumor
76ce4580-d8d7-4c00-947a-998084b5f922,jhu-usc.edu_HNSC.HumanMethylation450.11.lvl-3.TCGA-C9-A480-01A-12D-A24I-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-C9-A480,TCGA-C9-A480-01A,Primary Tumor
6feab832-4ac0-4c1a-9812-8040cf2f096b,jhu-usc.edu_HNSC.HumanMethylation450.16.lvl-3.TCGA-BA-A6DE-01A-22D-A31M-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-BA-A6DE,TCGA-BA-A6DE-01A,Primary Tumor
62128399-3648-4205-bed9-1b62a8f65a31,jhu-usc.edu_HNSC.HumanMethylation450.10.lvl-3.TCGA-HD-8635-01A-11D-2398-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-HD-8635,TCGA-HD-8635-01A,Primary Tumor
099a2845-49b4-4b2a-9cec-adb0a7db68b6,jhu-usc.edu_HNSC.HumanMethylation450.4.lvl-3.TCGA-CR-6484-01A-11D-1871-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CR-6484,TCGA-CR-6484-01A,Primary Tumor
1bf4a890-5e1b-4c8e-aea4-9e5819ed9576,jhu-usc.edu_HNSC.HumanMethylation450.14.lvl-3.TCGA-F7-A61W-01A-11D-A28S-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-F7-A61W,TCGA-F7-A61W-01A,Primary Tumor
60b3fd13-31b4-45cd-8ecb-486f7f6a486a,jhu-usc.edu_HNSC.HumanMethylation450.1.lvl-3.TCGA-CN-5373-01A-01D-1433-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CN-5373,TCGA-CN-5373-01A,Primary Tumor
9b645cc7-8c22-488b-86d8-a84f2c7dd519,jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-T2-A6X0-01A-11D-A34K-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-T2-A6X0,TCGA-T2-A6X0-01A,Primary Tumor
24efa625-2f8a-47ce-8287-6f8cad240ff4,jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CR-7373-01A-11D-2014-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CR-7373,TCGA-CR-7373-01A,Primary Tumor
ef25244d-df2b-48cb-a42e-c5801510217d,jhu-usc.edu_HNSC.HumanMethylation450.7.lvl-3.TCGA-CQ-7065-01A-11D-2079-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CQ-7065,TCGA-CQ-7065-01A,Primary Tumor
58c3538e-1b64-425d-8209-eddc4d20333f,jhu-usc.edu_HNSC.HumanMethylation450.5.lvl-3.TCGA-D6-6825-01A-21D-1913-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-D6-6825,TCGA-D6-6825-01A,Primary Tumor
32cd0788-bb99-4037-89cd-db49a240646e,jhu-usc.edu_HNSC.HumanMethylation450.15.lvl-3.TCGA-MT-A67A-01A-11D-A30F-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-MT-A67A,TCGA-MT-A67A-01A,Primary Tumor
54e25fa9-670a-4161-a7d3-933532ba8a6c,jhu-usc.edu_HNSC.HumanMethylation450.16.lvl-3.TCGA-D6-A6EN-01A-11D-A31M-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-D6-A6EN,TCGA-D6-A6EN-01A,Primary Tumor
391a2506-e911-4711-8e1d-2c96e6995da4,jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-BB-A6UM-01A-12D-A34K-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-BB-A6UM,TCGA-BB-A6UM-01A,Primary Tumor
f0d6a95f-9d4f-4449-b848-a9617f5e6516,jhu-usc.edu_HNSC.HumanMethylation450.15.lvl-3.TCGA-QK-A652-01A-11D-A30F-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-QK-A652,TCGA-QK-A652-01A,Primary Tumor
27ac39d7-7627-4f9a-99f3-66b2b40e5b8e,jhu-usc.edu_HNSC.HumanMethylation450.7.lvl-3.TCGA-IQ-7631-01A-11D-2079-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-IQ-7631,TCGA-IQ-7631-01A,Primary Tumor
55d4c072-997e-4665-a871-51c1184f2e1e,jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-IQ-A6SG-01A-12D-A34K-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-IQ-A6SG,TCGA-IQ-A6SG-01A,Primary Tumor
fc7c1449-3b7d-4064-b522-dd1112aab9cb,jhu-usc.edu_HNSC.HumanMethylation450.3.lvl-3.TCGA-CQ-5327-01A-01D-1684-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CQ-5327,TCGA-CQ-5327-01A,Primary Tumor
5ff9f5e5-4411-42b1-8f47-64b2624cb8fb,jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CV-7245-01A-11D-2014-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CV-7245,TCGA-CV-7245-01A,Primary Tumor
e6203816-e8db-460b-aca5-cc729411e65b,jhu-usc.edu_HNSC.HumanMethylation450.1.lvl-3.TCGA-CN-4728-01A-01D-1433-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CN-4728,TCGA-CN-4728-01A,Primary Tumor
13b6bf7a-95c6-499e-8f11-003c8c9c7167,jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CX-7219-01A-11D-2014-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CX-7219,TCGA-CX-7219-01A,Primary Tumor
8e75163b-2aaf-4d8b-84fb-7c0236be6f41,jhu-usc.edu_HNSC.HumanMethylation450.8.lvl-3.TCGA-CR-7404-01A-11D-2130-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CR-7404,TCGA-CR-7404-01A,Primary Tumor
eda982c4-c1e6-47c0-9cc3-9913f9a56489,jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CR-7365-01A-11D-2014-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CR-7365,TCGA-CR-7365-01A,Primary Tumor
11150d5e-f769-449a-b653-455c3d91208d,jhu-usc.edu_HNSC.HumanMethylation450.3.lvl-3.TCGA-CV-5971-11A-01D-1684-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CV-5971,TCGA-CV-5971-11A,Solid Tissue Normal
5a612f20-0ba8-4ec1-9b2b-97132e8f1000,jhu-usc.edu_HNSC.HumanMethylation450.1.lvl-3.TCGA-BB-4223-01A-01D-1433-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-BB-4223,TCGA-BB-4223-01A,Primary Tumor
a49796de-36a8-4c3b-baec-e57964307f55,jhu-usc.edu_HNSC.HumanMethylation450.11.lvl-3.TCGA-CN-A49C-01A-11D-A24I-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CN-A49C,TCGA-CN-A49C-01A,Primary Tumor
c399c5d2-e56e-4537-9bde-221516614530,jhu-usc.edu_HNSC.HumanMethylation450.15.lvl-3.TCGA-MT-A67G-01A-11D-A30F-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-MT-A67G,TCGA-MT-A67G-01A,Primary Tumor
362bfecc-b06d-4320-9274-eaa63ba255d4,jhu-usc.edu_HNSC.HumanMethylation450.9.lvl-3.TCGA-BB-7870-01A-11D-2230-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-BB-7870,TCGA-BB-7870-01A,Primary Tumor
3bfdaea1-0d75-430b-8cf8-7a19e11c3bc0,jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CR-7385-01A-11D-2014-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CR-7385,TCGA-CR-7385-01A,Primary Tumor
dabdc38b-122f-4339-a742-dd8e363675e2,jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-HD-7229-01A-11D-2014-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-HD-7229,TCGA-HD-7229-01A,Primary Tumor
6ac1080c-038f-4b25-87a0-97d2adf9b0d4,jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-CN-A6V1-01A-12D-A34K-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CN-A6V1,TCGA-CN-A6V1-01A,Primary Tumor
b0ee026e-f430-47d8-ae91-243dc4ff0a9e,jhu-usc.edu_HNSC.HumanMethylation450.4.lvl-3.TCGA-CR-6480-01A-11D-1871-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CR-6480,TCGA-CR-6480-01A,Primary Tumor
0afd8ca1-15a7-429d-8bdb-b1be96cd594a,jhu-usc.edu_HNSC.HumanMethylation450.13.lvl-3.TCGA-MT-A51X-01A-11D-A265-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-MT-A51X,TCGA-MT-A51X-01A,Primary Tumor
093dda0e-77ec-4460-a4b0-e370c582c7fa,jhu-usc.edu_HNSC.HumanMethylation450.16.lvl-3.TCGA-HD-A6I0-01A-11D-A31M-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-HD-A6I0,TCGA-HD-A6I0-01A,Primary Tumor
ac41f9ba-43fc-440a-8f95-7e3f916cc173,jhu-usc.edu_HNSC.HumanMethylation450.8.lvl-3.TCGA-F7-7848-01A-11D-2130-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-F7-7848,TCGA-F7-7848-01A,Primary Tumor
f896927a-bb6b-421f-851b-dc95c4089292,jhu-usc.edu_HNSC.HumanMethylation450.15.lvl-3.TCGA-IQ-A61H-01A-11D-A30F-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-IQ-A61H,TCGA-IQ-A61H-01A,Primary Tumor
382e113c-022b-4865-a362-d8bfd2bed832,jhu-usc.edu_HNSC.HumanMethylation450.4.lvl-3.TCGA-CR-6482-01A-11D-1871-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CR-6482,TCGA-CR-6482-01A,Primary Tumor
fe1602ec-c96d-4619-98a3-f6c8770efa06,jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-TN-A7HJ-01A-12D-A34K-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-TN-A7HJ,TCGA-TN-A7HJ-01A,Primary Tumor
5830e461-dde2-4723-b239-5a4a607ea628,jhu-usc.edu_HNSC.HumanMethylation450.12.lvl-3.TCGA-D6-A4Z9-01A-11D-A254-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-D6-A4Z9,TCGA-D6-A4Z9-01A,Primary Tumor
f869d039-9d00-48c4-b24f-985c4dff8c64,jhu-usc.edu_HNSC.HumanMethylation450.17.lvl-3.TCGA-CN-A6V3-01A-12D-A34K-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CN-A6V3,TCGA-CN-A6V3-01A,Primary Tumor
a99d4189-7cba-43fb-b29a-3e383d1de6b0,jhu-usc.edu_HNSC.HumanMethylation450.14.lvl-3.TCGA-F7-A623-01A-11D-A28S-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-F7-A623,TCGA-F7-A623-01A,Primary Tumor
c0e8cfb8-9ecf-4c3b-8147-7c6e3cdd767c,jhu-usc.edu_HNSC.HumanMethylation450.3.lvl-3.TCGA-CN-6011-01A-11D-1684-05.gdc_hg38.txt,DNA Methylation,Methylation Beta Value,TCGA-HNSC,TCGA-CN-6011,TCGA-CN-6011-01A,Primary Tumor
